id	word_key	book_key	dict_key	pos	usage	timestamp
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Ac4IAABnAAAA:488524:10	en:ampoule	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Ac4IAABnAAAA:488524	Over to his left Winston saw the man in the white coat break an ampoule and draw back the plunger of a syringe. 	1558529495038
The_Straits_Times:928C0584:104095:8	en:vogue	The_Straits_Times:928C0584	B0053VMNYW	104095	This order came in vogue during a period of rapid westernisation in the Meiji era (1868-1912). 	1558567712695
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AfMIAADQAQAA:493833:15	en:insurrection	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AfMIAADQAQAA:493833	If you have ever cherished any dreams of violent insurrection, you must abandon them. 	1558616513255
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AfUIAADRAgAA:495038:7	en:sect	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AfUIAADRAgAA:495038	That the party was the eternal guardian of the weak, a dedicated sect doing evil that good might come, sacrificing its own happiness to that of others. 	1558616607605
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQ0JAABzAAAA:502493:12	en:solipsism	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQ0JAABzAAAA:502493	The word you are trying to think of is solipsism. 	1558616944276
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQ8JAACUAQAA:503415:13	en:hedonistic	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQ8JAACUAQAA:503415	It is the exact opposite of the stupid hedonistic Utopias that the old reformers imagined. 	1558616995412
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AREJAAA9AgAA:506084:12	en:despotism	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AREJAAA9AgAA:506084	The more the Party is powerful, the less it will be tolerant: the weaker the opposition, the tighter the despotism. 	1558617126965
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AS4JAAA2AQAA:511336:10	en:forlorn	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AS4JAAA2AQAA:511336	A forlorn, jailbird’s face with a nobby forehead running back into a bald scalp, a crooked nose, and battered-looking cheekbones above which his eyes were fierce and watchful. 	1558617354322
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AS4JAABWAQAA:511368:8	en:nobby	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AS4JAABWAQAA:511368	A forlorn, jailbird’s face with a nobby forehead running back into a bald scalp, a crooked nose, and battered-looking cheekbones above which his eyes were fierce and watchful. 	1558617357910
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AUoJAACUAAAA:518579:9	en:torpid	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AUoJAACUAAAA:518579	Even when he was awake he was completely torpid. 	1558617714923
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AUoJAAAQAQAA:518703:11	en:reveries	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AUoJAAAQAQAA:518703	Often he would lie from one meal to the next almost without stirring, sometimes asleep, sometimes waking into vague reveries in which it was too much trouble to open his eyes. 	1558617729393
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AU0JAAAHAAAA:521307:14	en:capitulated	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AU0JAAAHAAAA:521307	He had capitulated, that was agreed. 	1558617850118
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AV0JAABqAAAA:528311:12	en:servitude	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AV0JAABqAAAA:528311	How many years had he added to his servitude by that moment of weakness? 	1558618117174
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AYkJAABAAAAA:539733:15	en:didactically	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AYkJAABAAAAA:539733	“It was a common punishment in Imperial China,” said O’Brien as didactically as ever. 	1558619425245
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZUJAAA3AQAA:541401:8	en:quill	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZUJAAA3AQAA:541401	Unbidden, a waiter came and filled his glass up with Victory Gin, shaking into it a few drops from another bottle with a quill through the cork. 	1558619530168
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZYJAADmAAAA:541723:14	en:disquieting	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZYJAADmAAAA:541723	The news from the African front was disquieting in the extreme. 	1558620496448
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZcJAABSAgAA:542904:15	en:inextricably	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZcJAABSAgAA:542904	The cloves and saccharine, themselves disgusting enough in their sickly way, could not disguise the flat oily smell; and what was worst of all was that the smell of gin, which dwelt with him night and day, was inextricably mixed up in his mind with the smell of those— He never named them, even in his thoughts, and so far as it was possible he never visualized them. 	1558620607605
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZgJAAALBQAA:544253:11	en:sinecure	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZgJAAALBQAA:544253	He even had a job, a sinecure, more highly-paid than his old job had been. 	1558620698866
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AaAJAAC4AQAA:547761:11	en:crocuses	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AaAJAAC4AQAA:547761	It was in the Park, on a vile, biting day in March, when the earth was like iron and all the grass seemed dead and there was not a bud anywhere except a few crocuses which had pushed themselves up to be dismembered by the wind. 	1558620916425
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbMJAAAYAwAA:554048:13	en:admonished	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbMJAAAYAwAA:554048	No one cared what he did any longer, no whistle woke him, no telescreen admonished him. 	1558621218696
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbMJAACqBwAA:555218:11	en:abstruse	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbMJAACqBwAA:555218	But there were other days when they settled down to their work almost eagerly, making a tremendous show of entering up their minutes and drafting long memoranda which were never finished—when the argument as to what they were supposedly arguing about grew extraordinarily involved and abstruse, with subtle haggling over definitions, enormous digressions, quarrels—threats, even, to appeal to higher authority. 	1558621282207
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbcJAAAsAgAA:556961:14	en:wainscoting	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbcJAAAsAgAA:556961	Winston whined and grizzled, made futile demands for food, fretted about the room pulling everything out of place and kicking the wainscoting until the neighbours banged on the wall, while the younger child wailed intermittently. 	1558621418587
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbcJAABAAwAA:557237:15	en:sporadically	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbcJAABAAwAA:557237	A lovely toy—you’ll love it”; and then she had gone out in the rain, to a little general shop which was still sporadically open nearby, and came back with a cardboard box containing an outfit of Snakes and Ladders. 	1558621443379
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbcJAAAwBQAA:557733:14	en:tiddlywinks	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbcJAAAwBQAA:557733	Soon he was wildly excited and shouting with laughter as the tiddlywinks climbed hopefully up the ladders and then came slithering down the snakes again, almost to the starting-point. 	1558621474314
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbsJAAAJAQAA:559880:11	en:bestrode	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbsJAAAJAQAA:559880	The colossus that bestrode the world! 	1558621579629
The_Straits_Times:01C87DC4:88079:11	en:redolent	The_Straits_Times:01C87DC4	B0053VMNYW	88079	US policy quixotic, says China envoy China's disarmament ambassador Li Song was responding to US calls for other nuclear powers to accept shared standards on nuclear weapons transparency.PHOTO: AFP Published 1 hour ago GENEVA • China said at the world's main disarmament forum that US foreign policy was destabilising, baffling and redolent of Don Quixote, the Spanish fictional hero whose misplaced determination leads him on a series of doomed endeavours. 	1558654914098
The_Straits_Times:01C87DC4:116744:9	en:litany	The_Straits_Times:01C87DC4	B0053VMNYW	116744	"Unleashing a familiar litany of gripes about special counsel Robert Mueller's Russia probe and the follow-up congressional inquiries that he has been stonewalling, Mr Trump also complained that Democrats had met to discuss whether to impeach him - or, as he called it, ""the I-word"". "	1558655237538
The_Straits_Times:01C87DC4:163533:8	en:silty	The_Straits_Times:01C87DC4	B0053VMNYW	163533	Two building contractors fined over silty water discharge Published 1 hour ago Two contractors have been fined for silty water discharge and inadequate earth control measures. 	1558655340139
The_Straits_Times:9A28BCB3:98969:13	en:inimitable	The_Straits_Times:9A28BCB3	B0053VMNYW	98969	Add to that Everest's inimitable appeal to a growing body of thrill-seekers the world over. 	1559000651770
The_Straits_Times:98952A63:13950:8	en:caste	The_Straits_Times:98952A63	B0053VMNYW	13950	5 Worries over caste incident The death of a young doctor from a backward tribal community at a Mumbai medical college has reignited concerns of caste-based harassment at Indian educational institutions and the lack of measures to address the problem. 	1559173810587
The_Straits_Times:98952A63:15980:19	en:unconstitutional	The_Straits_Times:98952A63	B0053VMNYW	15980	9 Huawei appeals to US courts Chinese technology giant Huawei has called on US courts to declare legislation that bars United States government agencies from using its equipment as unconstitutional. 	1559173877110
The_Straits_Times:7D4B35C0:126825:16	en:vertiginously	The_Straits_Times:7D4B35C0	B0053VMNYW	126825	PHOTO: AGENCE FRANCE-PRESSE Published 2 hours ago GRAND CANYON NATIONAL PARK • Attention, Grand Canyon visitors - watch your step before attempting a selfie from the edge of the vertiginously deep and perilously steep American landmark. 	1559519628738
The_Straits_Times:29A768B8:28744:6	en:But	The_Straits_Times:29A768B8	B0053VMNYW	28744	But within four days of consuming it, she developed palpitations, insomnia and subsequently suicidal thoughts. 	1559605679917
The_Straits_Times:29A768B8:28796:15	en:palpitations	The_Straits_Times:29A768B8	B0053VMNYW	28796	But within four days of consuming it, she developed palpitations, insomnia and subsequently suicidal thoughts. 	1559605683330
The_Straits_Times:29A768B8:72508:9	en:averse	The_Straits_Times:29A768B8	B0053VMNYW	72508	A China that's averse to political reforms - for now Published:  1 hour ago Thirty years ago, in the early hours of June 4, the world watched in shock and horror as tanks rolled into Beijing's main Tiananmen Square and West Chang'an Avenue and fired on student protesters calling for democracy and freedom. 	1559605864737
The_Straits_Times:C02DF2B0:97183:8	en:Sudan	The_Straits_Times:C02DF2B0	B0053VMNYW	97183	AGENCE FRANCE-PRESSE Sudan's military ruler offers to resume talks KHARTOUM • Sudan's military ruler, General Abdel Fattah Burhan, yesterday said he was open to talks on the country's future, a day after calling them off amid a crackdown on protesters. 	1559864460566
The_Straits_Times:08A2DF7A:13214:7	en:glut	The_Straits_Times:08A2DF7A	B0053VMNYW	13214	The aim is to avoid a supply glut amid a slowdown in the property market and a souring business outlook. 	1559865058655
The_Straits_Times:C8DC860C:65123:8	en:nexus	The_Straits_Times:C8DC860C	B0053VMNYW	65123	"The WSJ's source said there was a ""nexus"" between Mr Kim Jong Nam and the CIA, but many details of the link were unclear. "	1560298839579
The_Straits_Times:298AED41:97397:10	en:nomadic	The_Straits_Times:298AED41	B0053VMNYW	97397	The heavily armed assailants snatched the group of nomadic sea gypsies in the early hours as they sailed in two boats in the waters off eastern Sabah state, in the Malaysian part of Borneo. 	1560904394574
The_Straits_Times:298AED41:97409:10	en:gypsies	The_Straits_Times:298AED41	B0053VMNYW	97409	The heavily armed assailants snatched the group of nomadic sea gypsies in the early hours as they sailed in two boats in the waters off eastern Sabah state, in the Malaysian part of Borneo. 	1560904402863
The_Straits_Times:24B32B03:196525:18	en:surreptitiously	The_Straits_Times:24B32B03	B0053VMNYW	196525	Nurse jailed for filming colleagues in unisex bathroom Published 2 hours ago A nurse was sentenced to 12 weeks in jail yesterday for surreptitiously taking videos and photographs of his female colleagues as they used a unisex bathroom at their hospital. 	1561593557464
The_Straits_Times:AF128B6D:37442:16	en:gesticulating	The_Straits_Times:AF128B6D	B0053VMNYW	37442	"Chinese Foreign Ministry spokesman Geng Shuang said yesterday that Britain's rights and obligations under the joint declaration on the city had ended.PHOTO: REUTERS Published 1 hour ago BEIJING • China's Foreign Ministry said yesterday that Britain no longer has any responsibility for Hong Kong and needs to stop ""gesticulating"" about its former colony, after the British government reiterated its commitment to the joint declaration with China on the city. "	1562024180136
The_Straits_Times:95A56F01:146160:11	en:stowaway	The_Straits_Times:95A56F01	B0053VMNYW	146160	REUTERS Suspected stowaway falls to death from plane LONDON • The body of a suspected stowaway fell hundreds of metres from a plane flying over south-west London, landing in the garden of a man's home, just missing him as he sunbathed, neighbours said. 	1562110931555
The_Straits_Times:4F7BFDD0:111346:14	en:tantalising	The_Straits_Times:4F7BFDD0	B0053VMNYW	111346	Limits to what can be gained from China-bound investment The US-China trade war is turning into a big economic headache amid shrinking exports and as Chinese consumers dial back spending.PHOTO: AFP Published 1 hour ago Neighbours unable to muscle in as firms there are unlikely to exit It was supposed to represent a tantalising opportunity for the region's economies to muscle in on foreign investment bound for China. 	1562197426407
The_Straits_Times:4F7BFDD0:180779:10	en:awnings	The_Straits_Times:4F7BFDD0	B0053VMNYW	180779	Condo awnings a reasonable response to killer litter: Board The owners of two units at D'Leedon, a condominium complex in the prime Tanglin district, had sought permission last year to install awnings at their ground-floor units, in response to a killer litter problem.ST PHOTO: DESMOND FOO Published 1 hour ago Strata Titles Board takes issue with D'Leedon MC for initial refusal of unit owners' request The Strata Titles Board has taken issue with the management corporation (MC) of D'Leedon after the MC initially refused to allow the owners	1562197600831
The_Straits_Times:4DA480C9:12696:11	en:anathema	The_Straits_Times:4DA480C9	B0053VMNYW	12696	5 Inside the Uighur camps Western media reports vilify Uighur re-education centres as concentration camps, but it is hard to fault China for wanting to rehabilitate the Uighurs if their ideology is anathema to the Chinese state and hostile to other communities, says associate editor Ravi Velloor after a visit to these centres. 	1562284683619
The_Straits_Times:4DA480C9:194590:9	en:jockey	The_Straits_Times:4DA480C9	B0053VMNYW	194590	Court orders US$620,900 to be returned to ex-jockey Former jockey Saimee Jumaat had invested in a forex trading service in 2012, on the advice of two financial advisers. 	1562285648240
The_Straits_Times:F2596608:6234:13	en:seamstress	The_Straits_Times:F2596608	B0053VMNYW	6234	"Many protesters, like seamstress Celia Cheung, 66, said they attended the march yesterday because they felt it was important to lend support to a movement that seems to be losing momentum: ""We need to keep pressing on until the government responds."" "	1562542200251
The_Straits_Times:F2596608:108834:12	en:described	The_Straits_Times:F2596608	B0053VMNYW	108834	"In others, the newspaper said the envoy had described the administration as ""uniquely dysfunctional"" and that media reports about White House ""knife fights"" are ""mostly true"". "	1562542748877
The_Straits_Times:F2596608:108876:16	en:dysfunctional	The_Straits_Times:F2596608	B0053VMNYW	108876	"In others, the newspaper said the envoy had described the administration as ""uniquely dysfunctional"" and that media reports about White House ""knife fights"" are ""mostly true"". "	1562542752145
The_Straits_Times:F2596608:109735:14	en:unvarnished	The_Straits_Times:F2596608	B0053VMNYW	109735	"The Mail on Sunday cited a spokesman as saying that the public would expect diplomats ""to provide ministers with an honest, unvarnished assessment of the politics in their countries"". "	1562542794424
The_Straits_Times:F2596608:111058:11	en:brouhaha	The_Straits_Times:F2596608	B0053VMNYW	111058	REUTERS Brazil's President repeatedly defends child labour Published 1 hour ago RIO DE JANEIRO • Brazilian President Jair Bolsonaro, no stranger to controversy, sparked a new brouhaha last week by repeatedly defending the practice of child labour. 	1562542889791
The_Straits_Times:F2596608:111949:14	en:demagoguery	The_Straits_Times:F2596608	B0053VMNYW	111949	"This is not demagoguery, it is the truth."" "	1562542928892
The_Straits_Times:8C933233:37141:7	en:crux	The_Straits_Times:8C933233	B0053VMNYW	37141	"The crux of Japan's position is that South Korea has, since 2004, benefited from favourable trade measures as a ""trusted"" country, and the ""restrictions"" are in effect a return to the norm. "	1562802083200
The_Straits_Times:E282E53B:26903:13	en:consorting	The_Straits_Times:E282E53B	B0053VMNYW	26903	Tan Hong Sheng, 22, Loo Boon Chong, 25, and Chan Jia Xing, 26, had their charges reclassified to consorting with a person carrying an offensive weapon in a public place. 	1562888801148
The_Straits_Times:8E30FEFB:12626:6	en:But	The_Straits_Times:8E30FEFB	B0053VMNYW	12626	But none of the women showed any sign of being cowed by the President. 	1563233540007
The_Straits_Times:8E30FEFB:12673:8	en:cowed	The_Straits_Times:8E30FEFB	B0053VMNYW	12673	But none of the women showed any sign of being cowed by the President. 	1563233543656
The_Straits_Times:7FD70808:40404:18	en:surreptitiously	The_Straits_Times:7FD70808	B0053VMNYW	40404	"Rei Kurohi Prudential sues ex-agency leader for up to $2.5b over mass exodus of agents Prudential accuses former agency leader Peter Tan Shou Yi of ""surreptitiously"" orchestrating the mass defection of agents in 2016. "	1563319799525
The_Straits_Times:F3AD87E9:107648:10	en:phalanx	The_Straits_Times:F3AD87E9	B0053VMNYW	107648	Sometimes a phalanx of bodyguards jogs beside them. 	1563409758550
